wExp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2013,'853180000',305,NO,KG,3980,3544,17902,314,1141,5077,13,0,273,516,453,2601,20,0,438,0,0,0,20,0,433,362,429,1226,491,412,1636,70,70,344,980,864,4115,234,130,717,960,45,1042
2,2013,'853180000',324,NO,KG,100,93,263,0,0,0,100,93,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'853180000',601,NO,KG,340,1992,8347,0,0,0,96,88,257,160,118,624,83,1759,7119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,347
2,2013,'853180000',606,NO,KG,1690,129,2265,300,30,364,0,0,0,0,0,0,740,44,1011,0,0,0,0,0,0,0,0,0,300,20,412,350,35,478,0,0,0,0,0,0,0,0,0
2,2013,'853190000',103,  ,KG,0,32949,433974,0,2638,33267,0,3206,41390,0,4857,79323,0,2586,32635,0,2785,39928,0,2452,37568,0,3019,43379,0,1818,21599,0,1312,14882,0,2522,26457,0,3233,38708,0,2521,24838
2,2013,'853190000',105,  ,KG,0,714436,3130598,0,44745,190586,0,71323,248299,0,52175,237519,0,59735,262177,0,63876,289638,0,50833,208818,0,48195,231571,0,51919,213977,0,61923,357805,0,75848,345008,0,66713,266511,0,67151,278689
2,2013,'853190000',106,  ,KG,0,120568,497383,0,8063,30216,0,8958,37700,0,10704,29433,0,9540,29313,0,9782,58447,0,10442,43196,0,8135,34952,0,7273,26810,0,8393,26043,0,10079,51442,0,14251,57915,0,14948,71916
2,2013,'853190000',108,  ,KG,0,1999,43339,0,108,1891,0,38,611,0,774,21490,0,118,1571,0,51,1277,0,185,2839,0,250,4645,0,33,614,0,0,0,0,175,1961,0,256,6062,0,11,378
2,2013,'853190000',110,  ,KG,0,9124,9166,0,1006,830,0,0,0,0,663,602,0,350,294,0,400,874,0,1159,453,0,738,895,0,1090,1391,0,0,0,0,1848,1760,0,1870,2067,0,0,0
2,2013,'853190000',111,  ,KG,0,1097,78901,0,0,0,0,102,4081,0,27,1000,0,0,0,0,46,1555,0,254,30243,0,131,5260,0,62,5514,0,92,8349,0,70,6258,0,125,6323,0,188,10318
2,2013,'853190000',112,  ,KG,0,2929,43108,0,28,3141,0,49,1737,0,0,402,0,1,1785,0,5,340,0,82,902,0,10,1205,0,6,261,0,14,2055,0,2640,28225,0,30,315,0,64,2740
2,2013,'853190000',113,  ,KG,0,2399,33151,0,0,0,0,16,220,0,483,1850,0,133,490,0,295,6257,0,200,5303,0,158,308,0,189,682,0,440,11470,0,0,0,0,29,492,0,456,6079
2,2013,'853190000',117,  ,KG,0,51746,105709,0,1658,1506,0,2420,2537,0,5088,4145,0,4997,8824,0,7178,12097,0,1556,2897,0,3465,11311,0,4832,11465,0,5409,7252,0,3444,29449,0,4767,3395,0,6932,10831
2,2013,'853190000',118,  ,KG,0,108570,371329,0,6787,16103,0,10114,36127,0,9698,36991,0,5211,17282,0,13175,44312,0,7120,28140,0,9935,31090,0,9711,31899,0,7615,33994,0,9423,31066,0,11006,39392,0,8775,24933
2,2013,'853190000',123,  ,KG,0,16,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,296,0,0,0,0,9,415,0,0,0,0,0,0
2,2013,'853190000',143,  ,KG,0,190,12987,0,0,0,0,0,0,0,8,325,0,1,3670,0,0,0,0,1,305,0,0,0,0,0,0,0,0,0,0,180,8687,0,0,0,0,0,0
2,2013,'853190000',202,  ,KG,0,1931,43876,0,40,2239,0,0,0,0,117,2392,0,370,7543,0,1,228,0,86,3231,0,543,9921,0,38,1111,0,534,6947,0,41,3780,0,7,658,0,154,5826
2,2013,'853190000',203,  ,KG,0,1551,27593,0,259,3692,0,93,1535,0,14,819,0,69,1539,0,446,3963,0,55,3180,0,56,3318,0,17,897,0,59,2101,0,283,4170,0,0,0,0,200,2379
2,2013,'853190000',204,  ,KG,0,89,2159,0,4,257,0,85,1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'853190000',205,  ,KG,0,1878,184411,0,164,5343,0,115,7455,0,66,3096,0,142,8555,0,31,8470,0,58,14601,0,114,5992,0,200,15385,0,296,30265,0,341,44012,0,250,33702,0,101,7535
2,2013,'853190000',207,  ,KG,0,3195,25351,0,9,583,0,1460,7868,0,20,644,0,0,0,0,0,0,0,13,2250,0,364,2651,0,396,3782,0,0,0,0,0,0,0,1,219,0,932,7354
2,2013,'853190000',208,  ,KG,0,562,4978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,4712,0,0,0,0,0,0,0,0,0,0,0,0,0,2,266
2,2013,'853190000',210,  ,KG,0,1473,67249,0,3,5718,0,192,2718,0,0,2407,0,2,2311,0,56,6510,0,162,8180,0,390,7368,0,51,1937,0,316,7056,0,285,12941,0,6,3909,0,10,6194
2,2013,'853190000',213,  ,KG,0,6413,174508,0,204,10721,0,861,8864,0,1624,20175,0,896,13689,0,522,17290,0,214,14969,0,400,25615,0,221,8039,0,314,24233,0,588,15068,0,387,10206,0,182,5639
2,2013,'853190000',215,  ,KG,0,215,13000,0,4,4784,0,0,0,0,171,3512,0,1,1997,0,0,0,0,0,0,0,34,1698,0,0,762,0,0,0,0,0,0,0,0,0,0,5,247
2,2013,'853190000',218,  ,KG,0,1668,12031,0,138,842,0,0,0,0,0,0,0,639,3769,0,23,348,0,149,913,0,298,1832,0,0,0,0,118,892,0,296,2697,0,7,738,0,0,0
2,2013,'853190000',220,  ,KG,0,367,22896,0,13,1991,0,28,1311,0,115,1437,0,0,0,0,4,10947,0,7,923,0,0,0,0,83,2921,0,21,1256,0,68,1438,0,3,459,0,25,213
2,2013,'853190000',222,  ,KG,0,4,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,335,0,0,0
2,2013,'853190000',245,  ,KG,0,441,11579,0,32,847,0,0,0,0,42,3155,0,28,542,0,269,1648,0,16,490,0,0,0,0,0,0,0,1,342,0,51,3554,0,2,1001,0,0,0
2,2013,'853190000',302,  ,KG,0,574,32817,0,98,1898,0,2,2285,0,1,2606,0,3,2879,0,0,277,0,20,3473,0,10,1771,0,4,3575,0,88,7306,0,127,3051,0,220,2259,0,1,1437
2,2013,'853190000',304,  ,KG,0,32306,1465697,0,4324,122974,0,7788,93272,0,1778,55886,0,1755,106255,0,1215,160922,0,1652,125051,0,1631,172438,0,2833,155567,0,2302,107969,0,4398,168470,0,1359,107355,0,1271,89538
2,2013,'853190000',305,  ,KG,0,34840,190168,0,4279,18238,0,607,3624,0,4426,27303,0,1113,9699,0,874,2367,0,3900,22497,0,2734,12820,0,6257,48547,0,7244,17646,0,824,6134,0,2062,13971,0,520,7322
2,2013,'853190000',323,  ,KG,0,662,10228,0,0,0,0,365,4898,0,48,530,0,102,2152,0,127,2390,0,0,0,0,0,0,0,0,0,0,20,258,0,0,0,0,0,0,0,0,0
2,2013,'853190000',324,  ,KG,0,399,2823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,1275,0,0,0,0,0,0,0,0,0,0,0,0,0,123,1548
2,2013,'853190000',601,  ,KG,0,217,3609,0,0,0,0,140,477,0,8,588,0,21,913,0,6,875,0,0,0,0,20,266,0,3,245,0,0,0,0,0,0,0,0,0,0,19,245
2,2013,'853190000',606,  ,KG,0,17,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,422,0,0,0,0,0,0,0,16,455,0,0,0
2,2013,'853210000',103,NO,KG,676,6784,42948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,63,525,0,0,0,166,2591,5635,350,4130,36788
2,2013,'853210000',105,NO,KG,73846,37176,76016,205,192,749,1505,724,1817,183,190,3177,368,6998,10084,2711,6578,12412,3025,4041,6470,5476,1430,5212,9156,6547,12906,400,458,904,6334,1819,4865,2990,2257,3341,41493,5942,14079
2,2013,'853210000',106,NO,KG,67386,6630,23823,0,0,0,0,0,0,11326,1118,3560,19,438,1930,19811,1385,4266,0,0,0,0,0,0,9595,941,4345,2,137,686,12950,1234,4107,13676,1165,3622,7,212,1307
2,2013,'853210000',111,NO,KG,12824,65105,118121,85,2124,3495,115,3094,4896,222,11506,18604,248,5793,9985,309,405,856,156,4739,8162,187,5388,8664,10494,4836,10740,247,7792,13931,267,6076,11301,305,8151,13809,189,5201,13678
2,2013,'853210000',112,NO,KG,2,8,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,296
2,2013,'853210000',123,NO,KG,416,865,2577,0,0,0,0,0,0,0,0,0,174,262,1076,0,0,0,0,0,0,162,311,995,0,0,0,0,0,0,0,0,0,0,0,0,80,292,506
2,2013,'853210000',143,NO,KG,764,409,8737,171,64,1737,0,0,0,0,0,0,0,0,0,290,146,3777,0,0,0,0,0,0,0,0,0,268,184,2959,0,0,0,0,0,0,35,15,264
2,2013,'853210000',204,NO,KG,5,22,238,5,22,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'853210000',205,NO,KG,50,30,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,30,655,0,0,0
2,2013,'853210000',207,NO,KG,7,344,2836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,147,1197,0,0,0,0,0,0,4,197,1639,0,0,0,0,0,0
2,2013,'853210000',210,NO,KG,761,17860,56628,152,664,4568,120,9128,21113,0,0,0,0,0,0,0,0,0,60,67,1140,120,365,3183,70,241,2092,0,0,0,97,161,3382,79,6950,18428,63,284,2722
2,2013,'853210000',213,NO,KG,24576,5381,30500,565,1086,4714,327,437,2184,1504,1897,7754,3005,54,680,1766,1079,5221,12,16,233,4062,139,1739,1024,43,666,105,176,2470,12048,175,2300,98,199,1992,60,80,547
2,2013,'853210000',215,NO,KG,572,5744,107475,12,288,3669,192,1458,29647,18,12,1328,0,0,0,11,11,542,48,58,4711,13,643,3669,20,1275,6588,35,145,5676,110,895,31065,83,239,10156,30,720,10424
2,2013,'853210000',218,NO,KG,2,130,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,130,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'853210000',220,NO,KG,62,268,2459,2,257,2215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,11,244,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'853210000',304,NO,KG,25490,3941,56116,405,541,2854,658,150,4418,2000,123,7754,1917,152,5736,896,467,5135,3139,155,3426,407,621,4851,1386,230,7630,1,72,310,696,693,5844,13645,332,5768,340,405,2390
2,2013,'853210000',305,NO,KG,4996,340,11741,576,14,839,400,2,271,400,9,860,288,6,425,900,5,626,192,4,283,1200,5,660,0,0,0,1040,295,7777,0,0,0,0,0,0,0,0,0
2,2013,'853210000',410,NO,KG,238,2,242,0,0,0,0,0,0,0,0,0,0,0,0,238,2,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'853221000',103,TH,KG,717,188,7025,65,17,889,93,17,718,42,12,378,48,14,446,40,13,422,59,16,559,60,16,572,61,16,588,74,19,733,53,16,562,55,14,490,67,18,668
2,2013,'853221000',105,TH,KG,112432,22333,1310380,28536,8081,422693,5063,733,49652,4141,1338,74557,5950,940,59387,6649,1386,89190,8069,1251,81485,7177,1682,103602,14655,1516,89464,3197,1200,76000,8158,1107,68990,11013,1579,96984,9824,1520,98376
2,2013,'853221000',106,TH,KG,1530,133,14625,0,0,0,186,20,1876,92,5,646,0,0,0,1089,96,10496,163,12,1607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'853221000',108,TH,KG,0,1,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'853221000',111,TH,KG,27438,1259,215050,164,12,739,108,10,1065,529,63,3357,1152,112,11579,2112,160,11819,1068,97,7475,2789,132,21946,4682,115,39688,4614,111,38990,4243,151,34781,4683,218,34856,1294,78,8755
2,2013,'853221000',112,TH,KG,25,11,1187,0,0,0,0,0,0,0,0,0,3,3,254,15,5,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,579,0,0,0
2,2013,'853221000',113,TH,KG,291,136,4971,0,8,273,0,0,0,30,20,2828,5,5,521,0,0,0,22,41,629,0,0,0,234,62,720,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'853221000',117,TH,KG,479,97,12580,239,78,11353,0,0,0,54,5,230,0,0,0,0,0,0,60,3,245,60,2,261,6,0,221,0,0,0,0,0,0,0,0,0,60,9,270
2,2013,'853221000',118,TH,KG,65377,4800,925440,3446,300,49118,3104,433,49683,3418,376,56843,3514,288,49561,4121,333,67790,9065,664,126405,8823,538,119316,3378,192,46908,4679,294,64912,7289,425,92107,7279,425,88184,7261,532,114613
2,2013,'853221000',143,TH,KG,70,72,17981,1,7,1775,0,19,680,1,5,860,1,5,890,5,2,896,1,4,1988,0,14,2457,0,1,911,0,2,573,60,5,2173,0,2,300,1,6,4478
2,2013,'853221000',210,TH,KG,0,0,1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,0,0,0,0,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'853221000',215,TH,KG,284,40,1700,0,0,0,0,0,0,284,34,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,494,0,0,0,0,0,0,0,0,0
2,2013,'853221000',217,TH,KG,0,8,439,0,0,0,0,0,0,0,0,0,0,0,0,0,8,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'853221000',218,TH,KG,0,5,2922,0,0,0,0,0,0,0,1,775,0,0,0,0,0,0,0,2,778,0,0,0,0,0,0,0,1,802,0,0,0,0,0,0,0,1,567
2,2013,'853221000',223,TH,KG,0,23,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,298,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'853221000',224,TH,KG,0,1,338,0,1,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'853221000',231,TH,KG,3,27,317,0,0,0,0,0,0,3,27,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'853221000',245,TH,KG,26252,3688,170481,1795,273,11872,1570,204,10174,2078,393,20765,2788,343,15725,2057,300,13130,2509,341,16202,2622,382,16583,2529,356,14591,2699,435,19132,2560,289,13183,1267,155,8114,1778,217,11010
2,2013,'853221000',304,TH,KG,680,832,232570,14,38,17937,65,53,12686,14,53,16144,74,131,41641,210,91,20176,15,26,10939,23,84,20166,43,141,28189,43,76,19354,116,46,15725,2,30,12782,61,63,16831
2,2013,'853221000',305,TH,KG,23281,1909,182280,1123,90,6833,404,35,2601,912,109,10853,2723,196,22982,2018,161,25463,2300,191,19934,597,61,6494,3043,274,24984,2661,212,16034,2900,228,24893,2323,193,11205,2277,159,10004
2,2013,'853221000',309,TH,KG,134,24,803,0,0,0,134,24,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'853222000',103,TH,KG,944,46598,142343,25,2236,6808,72,4532,13190,87,4860,13368,56,2781,8755,97,4082,13049,28,2991,8055,156,4979,15068,94,6433,17066,63,3175,10042,70,3828,11440,63,2997,13055,133,3704,12447
2,2013,'853222000',105,TH,KG,206612,423469,1315271,26879,31101,95709,10340,26410,75784,17007,33657,111114,21105,41783,131791,19204,43184,128975,13135,36794,116733,17374,38554,116225,15384,30074,95828,15598,36750,114082,16630,37079,112800,15865,31499,101299,18091,36584,114931
2,2013,'853222000',106,TH,KG,1595,3161,15680,91,247,1036,50,86,891,36,111,910,2,259,712,30,17,967,8,5,306,1000,1689,6812,356,466,2644,16,79,666,2,62,268,4,140,468,0,0,0
2,2013,'853222000',111,TH,KG,26047,79219,325527,1929,9874,24731,2115,5614,20647,2102,5970,24155,2760,6053,31347,2619,6450,30781,2785,6059,30480,2358,8988,31534,1678,5243,23378,1833,4847,25490,2057,5850,26688,1718,6589,24808,2093,7682,31488
2,2013,'853222000',112,TH,KG,4,39,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,259,0,0,0,0,0,0,2,36,704,0,0,0
2,2013,'853222000',113,TH,KG,235857,172259,644386,18043,11751,40449,14878,10280,36663,23441,16636,59373,20622,14338,53451,22578,16372,59641,17690,12570,48976,23038,18097,69750,15722,9886,40160,19238,16021,61111,20812,17043,64692,20400,15030,56594,19395,14235,53526
2,2013,'853222000',118,TH,KG,169141,148156,562445,10590,9175,29973,10436,8763,37816,10557,8890,41813,19992,18977,85145,15538,14200,48930,17441,14689,53123,18351,14600,51430,9686,8367,32800,13685,11743,43421,16574,15637,52930,11174,8906,32462,15117,14209,52602
2,2013,'853222000',205,TH,KG,0,37,2440,0,36,357,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'853222000',207,TH,KG,42,4575,15751,42,4575,15751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'853222000',210,TH,KG,0,36,854,0,0,0,0,0,0,0,0,0,0,32,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,576,0,0,0
2,2013,'853222000',213,TH,KG,71,112,1232,0,0,0,0,0,0,0,0,0,0,0,0,0,42,553,0,0,0,70,44,389,0,0,0,0,0,0,1,26,290,0,0,0,0,0,0
2,2013,'853222000',215,TH,KG,20,432,8431,0,0,394,0,0,0,0,0,0,0,0,0,20,0,1657,0,0,0,0,0,0,0,0,0,0,0,0,0,432,6380,0,0,0,0,0,0
2,2013,'853222000',218,TH,KG,328,152,4426,0,0,0,0,19,743,0,0,0,120,44,749,0,0,0,0,20,737,0,14,260,208,16,747,0,0,0,0,39,1190,0,0,0,0,0,0
2,2013,'853222000',220,TH,KG,1,184,370,0,0,0,0,0,0,0,0,0,1,184,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'853222000',225,TH,KG,39,534,10746,0,0,0,1,21,366,1,21,369,4,74,1302,7,103,1989,5,65,1139,9,130,2264,0,0,0,3,29,780,0,0,0,1,12,252,8,79,2285
2,2013,'853222000',227,TH,KG,1,259,1065,0,0,0,1,170,806,0,0,0,0,0,0,0,0,0,0,89,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'853222000',304,TH,KG,183,1737,18998,23,192,3129,0,36,486,12,4,235,1,468,4279,0,211,2908,1,189,1056,0,0,0,5,19,1530,0,0,0,2,36,1246,1,69,437,138,513,3692
2,2013,'853223000',103,TH,KG,962,33823,109043,31,1684,5792,796,1579,5123,50,1985,6863,0,1736,6771,3,2947,11937,3,4085,9764,4,5881,17705,3,3719,12755,9,3550,11488,2,3145,9564,59,1340,4337,2,2172,6944
2,2013,'853223000',105,TH,KG,11855790,39608,889248,402561,2197,52618,467908,2977,33865,639806,2300,53558,914622,2988,63830,722487,3228,54746,1329506,3168,79957,1135011,5187,128498,1435628,4000,109828,2213262,5098,139798,1041534,2729,64886,934582,2835,61023,618883,2901,46641
2,2013,'853223000',106,TH,KG,155978,142293,416477,13389,10899,32010,12148,11441,33274,12580,10554,31882,14154,13216,38776,12238,11926,35403,9612,9418,26791,16160,15652,44880,11413,10026,29758,13463,12568,36616,10814,10525,30288,16556,14016,39852,13451,12052,36947
2,2013,'853223000',108,TH,KG,932,8,923,0,0,0,0,0,0,0,0,0,0,0,0,17,0,313,0,0,0,0,0,0,0,0,0,915,8,610,0,0,0,0,0,0,0,0,0
2,2013,'853223000',110,TH,KG,18699,38,6094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18699,38,6094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'853223000',111,TH,KG,146282,102476,405041,14086,9783,36624,14715,8966,33439,8571,6130,25019,15006,10561,40851,9730,7066,29771,11455,8366,33847,14616,10260,41471,9223,7044,27634,13824,9545,37240,13063,9284,36332,9752,6948,28805,12241,8523,34008
2,2013,'853223000',112,TH,KG,16653,546,8135,0,0,0,56,6,561,0,0,0,0,0,0,264,23,669,398,32,481,0,0,0,0,0,0,0,0,0,11707,341,3395,0,0,0,4228,144,3029
2,2013,'853223000',113,TH,KG,5879,361,8707,0,0,0,0,0,0,1,14,708,0,0,0,270,65,1190,971,96,2001,0,0,0,4065,24,255,264,27,2342,10,63,326,298,72,1885,0,0,0
2,2013,'853223000',117,TH,KG,6868,245,7939,0,0,0,43,6,648,0,0,0,160,50,2208,126,49,2022,0,0,0,42,5,468,0,0,0,0,0,0,6437,125,1904,60,10,689,0,0,0
2,2013,'853223000',204,TH,KG,0,7,271,0,0,0,0,0,0,0,0,0,0,0,0,0,7,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'853223000',205,TH,KG,79,60,8828,0,3,552,10,24,261,0,0,0,0,0,0,58,7,1445,0,0,0,0,0,0,0,0,0,0,0,0,1,9,936,5,6,2882,5,11,2752
2,2013,'853223000',210,TH,KG,12,159,4169,0,58,870,0,68,1498,0,22,847,0,0,0,0,0,0,0,0,0,0,0,0,1,5,208,10,5,213,1,1,533,0,0,0,0,0,0
2,2013,'853223000',213,TH,KG,30,18,972,25,12,515,5,6,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'853223000',218,TH,KG,0,0,202,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'853223000',220,TH,KG,0,8,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,252,0,0,0
2,2013,'853223000',245,TH,KG,10,8,246,0,0,0,0,0,0,0,0,0,10,8,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'853223000',304,TH,KG,770,1042,176656,63,134,19235,95,81,14645,151,107,22472,84,54,17224,13,46,7286,3,44,8902,71,95,12752,40,80,9158,149,161,25404,25,11,5673,32,116,18105,44,113,15800
2,2013,'853223000',305,TH,KG,4181,1128,17936,0,0,0,19,0,383,300,79,1123,397,95,1514,435,113,2060,435,113,1786,960,226,3766,435,113,1695,75,27,299,0,0,0,450,120,2270,675,242,3040
2,2013,'853224000',103,TH,KG,2193582,124320,2911135,215687,12420,298391,163012,9771,235387,173381,10538,247186,185346,10700,261670,270652,12909,340514,196457,11692,293253,187632,11034,251167,166469,9212,212922,196491,9067,203353,193273,11532,246948,128859,7888,159682,116323,7557,160662
2,2013,'853224000',105,TH,KG,12326740,225518,3620335,939555,17392,269741,821137,11867,211454,792948,15116,221285,853385,15335,219952,1201776,17480,258284,1496008,19557,346051,1077935,19810,304912,1040730,24192,390231,1048341,20673,454699,1091937,17843,296931,985232,23625,336733,977756,22628,310062
2,2013,'853224000',106,TH,KG,165334,5308,65687,9586,614,5603,5068,327,3493,8102,511,5081,1094,236,3864,14271,730,6771,2505,499,4361,16067,474,5549,30630,354,18262,25062,320,2546,6920,119,1121,26622,633,5018,19407,491,4018
2,2013,'853224000',108,TH,KG,1254,496,3312,65,20,903,18,7,242,0,0,0,0,0,0,0,0,0,1000,10,924,69,95,483,0,0,0,0,0,0,0,0,0,0,0,0,102,364,760
2,2013,'853224000',110,TH,KG,48382,469,9387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48382,469,9387,0,0,0,0,0,0,0,0,0
2,2013,'853224000',111,TH,KG,2041,2962,11122,274,388,1573,74,126,414,235,347,1395,270,370,1479,318,487,1654,140,210,741,167,230,869,140,207,722,184,277,956,79,114,398,89,112,366,71,94,555
2,2013,'853224000',112,TH,KG,4456974,30092,646973,152120,982,14190,146071,1087,18093,220171,1436,20609,229106,1658,27931,187160,1376,27533,100467,597,9990,189182,1103,20998,556942,3590,92519,907366,6131,147368,795545,5630,135444,437045,3080,60908,535799,3422,71390
2,2013,'853224000',113,TH,KG,12907135,64344,2986346,919469,3478,149972,773874,3378,141819,1213898,6663,300364,1219062,5464,246873,1208704,5227,277703,1303595,6527,348625,1385607,6319,341346,874624,4216,241484,1400581,5829,304929,1109728,5728,229763,760984,5757,193151,737009,5758,210317
2,2013,'853224000',117,TH,KG,794968,15508,173457,21240,564,4977,12676,523,6418,9327,414,5115,14383,565,16862,10666,694,9363,31028,1114,13398,24394,989,14665,15624,864,15582,24188,1157,9998,455822,6316,52053,22147,809,7637,153473,1499,17389
2,2013,'853224000',118,TH,KG,299,40,1448,254,20,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,226,40,5,672,0,0,0,0,0,0
2,2013,'853224000',143,TH,KG,12231,148,24336,650,22,945,320,2,488,1428,21,4230,1258,23,2252,1200,9,1932,1200,9,1992,1280,13,2386,1330,11,2442,913,6,2731,310,3,879,1160,20,1864,1182,9,2195
2,2013,'853224000',204,TH,KG,0,0,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,439,0,0,0
2,2013,'853224000',205,TH,KG,2665,409,30845,92,7,1150,260,16,1689,266,23,2537,150,11,3090,15,5,1367,59,23,2006,141,31,1565,236,32,1784,131,26,1997,711,124,6894,230,39,3038,374,72,3728
2,2013,'853224000',207,TH,KG,25,14,509,0,0,0,25,14,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'853224000',210,TH,KG,7798,201,23644,69,50,5017,7609,1,747,9,3,1849,13,16,1152,0,59,1323,0,38,1642,29,6,2842,3,0,232,12,5,1918,16,17,3905,30,1,964,8,5,2053
2,2013,'853224000',213,TH,KG,2644,108,3201,0,0,0,20,3,862,2276,80,1261,0,0,0,0,0,0,348,24,702,0,0,0,0,0,0,0,1,376,0,0,0,0,0,0,0,0,0
2,2013,'853224000',218,TH,KG,3,12,5800,2,2,1480,1,2,1467,0,2,288,0,0,0,0,1,507,0,1,409,0,0,0,0,0,0,0,2,784,0,0,0,0,1,325,0,1,540
